,Distance (km),Distance (km).1,Distance (km).2,Caisson Platform,Fixed Platform,Well Protector Platform,Pipeline,Fault,Salt dome,Shipping Route (w/5 MI Buffer),Shipping Route (w/10 mi Buffer),Fault.1,Active Wells,P&A Wells,Caisson Platform.1,Major Platform,Well Protector Platform.1,Pipeline.1,Salt dome.1,EOR Wells,Shipping Route (w/10 mi Buffer).1,Number of plays,(SUM) Injectivity W Depth - (kh),"(SUM) Quality W/O Depth - ([h x E]/[1,000 feet to reservoir bottom])",Capacity per Grid - (million tonnes),Water Depth - (feet),Average Calculated Water Depth - (feet),"(SUM) Hydrocarbon Potential W/O Depth - ([h x So]/[1,000 feet to reservoir bottom])",Recoverable Oil (barrels)/acre foot,(Sum) Projected Remaining OIP - (barrels),New Injectivity (mD/MPa °K),Subsea Depth - (feet),Average Calculated Subsea Depth of Reservoirs - (feet),Sum of injectivity proxy - (kh),"Sum of hydrocarbon potential - ([h x So]/[1,000 feet to reservoir bottom])",Sum of recoverable oil per acre-foot,Projected remaining oil in place (barrels),Pipeline ROW proxy,Density of active caisson platform infrastructure,Density of active well protector platform infrastructure,Density of major active multi-purpose platform infrastructure- major,Distance to closest on-shore CO2 source > 25000 tonnes,Within major shipping route buffer area,Subsea depth - Saline Reservoirs,Water depth - Saline Reservoirs,Subsea depth - Oil Reservoirs,Water depth - Oil Reservoirs,Above salt domes,Active Well Density,P&A Well Density,Faults,Sum of Reservoir Quality W/O Depth (feet),New Injectivity,S1,S3,Viability_score1_quartile,Viability_score3_quartile
1216,119.3862366,113.8185124,132.8174203,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,12,156.73,16751.76,32672,2422.27,201.8558333,0.0,0.0,0,58352479.44,96335,8027.916667,39.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.356,0.0,39.5955,47.6466,39.5955,47.6466,0.0,99.7753,99.5798,100.0,55.4664,47.7686,42.1064127,28.69438061,25,25
1217,111.6350163,103.4546477,122.6787116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,12,161.03,17421.74,30790,2185.96,182.1633333,0.0,0.0,0,58322551.89,95194,7932.833333,40.2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2262,0.0,40.771,53.712,40.771,53.712,0.0,100.0,100.0,100.0,57.713,47.7435,43.85469094,28.57740309,25,25
1218,112.2888826,106.31829,124.941916,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,13,198.89,18976.83,31461,2230.38,171.5676923,0.0,0.0,0,63689206.3,100420,7724.615385,49.7283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1481,100.0,43.3452,56.9755,43.3452,56.9755,0.0,100.0,100.0,100.0,62.9276,52.2353,49.38188664,29.83435438,25,25
1219,134.524533,129.3488831,148.5219432,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,10,139.83,13023.18,29207,1730.64,173.064,0.0,0.0,0,49172308.82,79967,7996.7,34.8704,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59.7529,0.0,39.9815,56.5146,39.9815,56.5146,0.0,100.0,99.1597,100.0,42.9634,40.0851,62.37013713,46.88228187,75,75
1220,135.8221858,131.8904922,150.542877,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,12,190.2,16328.41,31669,2423.14,201.9283333,0.0,0.0,0,58704561.96,99808,8317.333333,47.5421,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.5761,0.0,36.0175,47.6243,36.0175,47.6243,0.0,100.0,99.5798,100.0,54.0467,48.0633,62.65298324,49.28139803,75,75
1221,127.4683097,122.9117316,141.564606,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,11,149.15,13700.59,31269,1869.5,169.9545455,0.0,0.0,0,53898386.11,87482,7952.909091,37.2151,0.0,0.0,0.0,100.0,0.0,0.0,0.0,56.919,0.0,40.5228,57.4723,40.5228,57.4723,0.0,100.0,99.5798,100.0,45.2349,44.0406,63.31653552,47.37555657,75,75
1222,128.8370528,124.1178379,142.7646695,0,0,0,1,0,0,0,1,0,1,4,0,0,0,3,0,0,1,13,199.52,17005.83,33731,2562.0,197.0769231,0.0,0.0,0,63430639.25,107323,8255.615385,49.8868,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.4078,0.0,36.7805,49.1185,36.7805,49.1185,0.0,99.7753,98.3193,100.0,56.3183,52.0189,63.69329618,49.6235933,75,75
1223,137.4797524,133.3793328,151.9911534,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,12,193.26,16128.49,32720,2101.18,175.0983333,0.0,0.0,0,56155090.73,103042,8586.833333,48.3119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.166,0.0,32.6857,55.888,32.6857,55.888,0.0,100.0,99.1597,100.0,53.3764,45.9294,44.76207232,28.97447258,25,25
1224,139.4844018,135.2101602,153.7405917,0,0,0,1,0,1,0,1,0,0,5,0,0,0,3,1,0,1,12,196.88,17816.19,31229,2172.9,181.075,0.0,0.0,0,56801999.93,99151,8262.583333,49.2226,0.0,0.0,0.0,100.0,0.0,0.0,0.0,61.8786,0.0,36.6943,54.0472,36.6943,54.0472,100.0,100.0,97.8992,100.0,59.0357,46.4709,65.18598318,49.70158841,75,75
1225,130.5833157,125.697701,144.2899997,0,0,0,1,0,0,1,1,0,2,4,0,0,0,2,0,0,1,14,210.99,19919.56,35829,2347.49,167.6778571,0.0,0.0,0,63610774.95,121911,8707.928571,52.7723,0.0,0.0,0.0,100.0,0.0,0.0,0.0,58.0291,100.0,31.1886,58.1736,31.1886,58.1736,0.0,99.5506,98.3193,100.0,66.0889,52.1696,70.96014054,50.87628041,100,100
1226,132.6921941,127.6374425,146.1304107,0,0,0,1,0,1,1,1,0,1,10,0,0,0,4,2,0,1,13,242.35,21318.98,23927,2800.76,215.4430769,0.0,0.0,0,65910602.07,103303,7946.384615,60.6616,0.0,0.0,0.0,100.0,0.0,0.0,0.0,58.7788,100.0,40.6035,43.4616,40.6035,43.4616,100.0,99.7753,95.7983,100.0,70.7815,54.0945,67.56373547,51.56887789,100,100
1227,120.4229616,115.0788705,133.7343356,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,12,156.73,16751.76,32672,2422.27,201.8558333,0.0,0.0,0,58352479.44,96335,8027.916667,39.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7295,0.0,39.5955,47.6466,39.5955,47.6466,100.0,100.0,99.1597,100.0,55.4664,47.7686,42.13535791,28.70231742,25,25
1228,121.8708574,116.3653133,135.0031546,0,0,0,1,0,1,1,1,0,2,5,0,0,0,1,1,0,1,12,204.91,17879.88,31860,2641.22,220.1016667,0.0,0.0,0,62828580.8,93345,7778.75,51.2428,0.0,0.0,0.0,100.0,0.0,0.0,0.0,54.2463,100.0,42.676,42.0268,42.676,42.0268,100.0,99.5506,97.8992,100.0,59.2492,51.515,64.60527644,49.56927566,75,75
1229,113.3905171,107.2591072,125.9155265,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,3,11,192.64,16861.76,28977,1783.96,162.1781818,0.0,0.0,0,57133678.84,86940,7903.636364,48.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5447,100.0,41.132,59.8675,41.132,59.8675,100.0,100.0,100.0,100.0,55.8352,46.7485,48.40227138,28.36450976,25,25
1230,114.9270445,108.6372461,127.2614033,0,0,0,1,0,1,1,1,0,1,1,0,0,0,4,1,0,1,10,156.53,14976.8,27672,1713.57,171.357,0.0,0.0,0,49278124.94,80652,8065.2,39.0717,0.0,0.0,0.0,100.0,0.0,0.0,0.0,51.0929,100.0,39.1346,57.0404,39.1346,57.0404,100.0,99.7753,99.5798,100.0,49.5144,40.1736,65.66620527,46.84244144,75,75
1231,123.7154883,118.0478292,136.6140722,0,0,0,1,0,0,1,1,0,4,9,0,0,0,6,0,0,1,14,218.07,22235.89,35157,2783.26,198.8042857,0.0,0.0,0,67803739.64,116139,8295.642857,54.5535,0.0,0.0,0.0,100.0,0.0,0.0,0.0,54.9025,100.0,36.2856,48.5865,36.2856,48.5865,0.0,99.1011,96.2185,100.0,73.8561,55.679,69.42083308,51.76975991,100,100
1232,125.9394223,119.7831856,138.5551557,0,0,0,1,0,1,1,1,0,0,4,0,0,0,1,1,0,1,14,218.07,22235.89,35157,2783.26,198.8042857,0.0,0.0,0,67803739.64,116139,8295.642857,54.5535,0.0,0.0,0.0,100.0,0.0,0.0,0.0,55.6931,100.0,36.2856,48.5865,36.2856,48.5865,100.0,100.0,98.3193,100.0,73.8561,55.679,69.54191576,51.99588461,100,100
1233,116.8813146,110.4363354,128.9678917,0,0,0,1,0,0,1,1,0,2,6,0,0,0,6,0,0,1,12,169.69,19332.82,30969,1855.61,154.6341667,0.0,0.0,0,54253283.78,103446,8620.5,42.3824,0.0,0.0,0.0,100.0,0.0,0.0,0.0,51.788,100.0,32.2694,62.1911,32.2694,62.1911,0.0,99.5506,97.479,100.0,64.1214,44.3377,70.05456132,49.01741082,100,75
1234,119.1742881,111.8634945,131.0209011,0,0,0,1,0,0,1,1,0,1,4,0,0,0,6,0,0,2,13,177.83,20113.46,32211,1951.25,150.0961538,0.0,0.0,0,59943710.86,112729,8671.461538,44.4302,0.0,0.0,0.0,100.0,0.0,0.0,0.0,52.6242,100.0,31.6394,63.5888,31.6394,63.5888,0.0,99.7753,98.3193,100.0,66.7391,49.1004,71.68137474,50.04550929,100,100
1235,104.5660747,87.55854417,106.7750414,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,13,205.24,17854.29,30407,2004.87,154.2207692,0.0,0.0,0,63173842.15,93738,7210.615385,51.3258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7482,100.0,49.6998,62.3184,49.6998,62.3184,0.0,100.0,100.0,100.0,59.1634,51.8039,49.61545079,28.59090238,25,25
1236,104.2884479,93.14047094,112.3579641,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,13,205.24,17854.29,30407,2004.87,154.2207692,0.0,0.0,0,63173842.15,93738,7210.615385,51.3258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0223,100.0,49.6998,62.3184,49.6998,62.3184,0.0,100.0,100.0,100.0,59.1634,51.8039,49.84285918,28.81831077,25,25
1237,97.4381011,82.89337565,102.0916052,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,14,209.62,18752.37,30665,2065.16,147.5114286,0.0,0.0,0,64483557.64,100699,7192.785714,52.4277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8405,100.0,49.9202,64.3849,49.9202,64.3849,0.0,100.0,100.0,100.0,62.1749,52.9001,50.66078933,28.89305667,50,25
1238,97.14010466,88.76523737,107.9131976,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,3,13,204.92,18012.73,29912,1930.27,148.4823077,0.0,0.0,0,61374010.37,94354,7258.0,51.2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2118,100.0,49.114,64.0859,49.114,64.0859,0.0,100.0,99.1597,100.0,59.6947,50.2975,50.02898003,28.46142565,25,25
1239,104.5002234,97.9098573,116.4404843,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,13,205.33,18540.61,32192,1905.71,146.5930769,0.0,0.0,0,62146992.61,102638,7895.230769,51.3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6852,100.0,41.2359,64.6678,41.2359,64.6678,0.0,100.0,100.0,100.0,61.4649,50.9445,50.93025861,29.15764059,50,25
1240,105.1984457,98.44088418,117.0726891,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,12,197.2,17534.55,30262,1873.83,156.1525,0.0,0.0,0,58894183.16,92214,7684.5,49.3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9427,100.0,43.8412,61.7234,43.8412,61.7234,0.0,100.0,100.0,100.0,58.0913,48.222,49.1582902,28.45186031,25,25
1241,97.36742919,89.99425576,108.5335928,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,13,205.33,18540.61,32192,1905.71,146.5930769,0.0,0.0,0,62146992.61,102638,7895.230769,51.3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4645,100.0,41.2359,64.6678,41.2359,64.6678,0.0,100.0,99.5798,100.0,61.4649,50.9445,50.59978497,28.80615854,50,25
1242,98.11642349,90.57130701,109.2111123,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,0,3,13,205.33,18540.61,32192,1905.71,146.5930769,0.0,0.0,0,62146992.61,102638,7895.230769,51.3484,0.0,0.0,0.0,100.0,0.0,0.0,0.0,43.7405,100.0,41.2359,64.6678,41.2359,64.6678,0.0,100.0,98.7395,100.0,61.4649,50.9445,70.61057555,48.77493232,100,75
1243,90.31336148,78.75059642,97.82641934,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,13,205.38,16336.84,27871,1691.61,130.1238462,0.0,0.0,0,59403136.79,95605,7354.230769,51.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1032,100.0,47.9243,69.7404,47.9243,69.7404,0.0,100.0,100.0,100.0,54.075,48.648,50.24088127,27.2370724,50,25
1244,89.99177545,81.98057995,100.3748166,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,13,205.38,16336.84,27871,1691.61,130.1238462,0.0,0.0,0,59403136.79,95605,7354.230769,51.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1412,100.0,47.9243,69.7404,47.9243,69.7404,0.0,100.0,100.0,100.0,54.075,48.648,50.34468477,27.3408759,50,25
1245,83.19268442,74.11537876,92.69577883,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,4,12,194.54,14496.35,25739,1551.77,129.3141667,0.0,0.0,0,56086508.24,84706,7058.833333,48.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0133,100.0,51.5763,69.9898,51.5763,69.9898,0.0,100.0,99.1597,100.0,47.9033,45.872,48.74776683,25.89555308,25,25
1246,82.84346159,74.0575649,92.45186338,0,0,0,1,0,0,0,1,0,0,3,0,0,0,2,0,0,3,13,199.28,15798.68,26332,1613.43,124.11,0.0,0.0,0,57457446.74,93035,7156.538462,49.8264,0.0,0.0,0.0,100.0,0.0,0.0,0.0,36.9139,0.0,50.3684,71.5927,50.3684,71.5927,0.0,100.0,98.7395,100.0,52.2704,47.0195,67.03747638,46.51794626,75,75
1247,90.23710978,82.07996801,100.6291215,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,16,224.3,21578.96,33337,2055.41,128.463125,0.0,0.0,0,68504011.16,129108,8069.25,56.1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2448,100.0,39.0845,70.2519,39.0845,70.2519,0.0,100.0,99.5798,100.0,71.6533,56.2651,54.27940608,30.34527307,50,25
1248,91.04478169,82.7118171,101.3589875,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,3,14,214.96,19998.53,32766,1955.71,139.6935714,0.0,0.0,0,64806797.23,111504,7964.571429,53.7711,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.5421,0.0,40.3787,66.7929,40.3787,66.7929,0.0,100.0,99.5798,100.0,66.3537,53.1707,69.01231469,49.36771408,100,75
1249,83.1098999,74.16744145,92.72770834,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,4,15,213.7,18682.56,29444,1699.16,113.2773333,0.0,0.0,0,62199949.09,117146,7809.733333,53.4541,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.0263,0.0,42.2929,74.9292,42.2929,74.9292,0.0,100.0,99.1597,100.0,61.9409,50.9888,70.10403599,48.19536637,100,75
1250,83.98614025,74.86561799,93.5187145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7,13,204.35,17102.14,28873,1599.46,123.0353846,0.0,0.0,0,58502735.16,99542,7657.076923,51.1019,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.3485,0.0,44.1802,71.9237,44.1802,71.9237,0.0,100.0,100.0,100.0,56.6413,47.8943,67.99229831,47.27912534,100,75
1251,106.3735362,99.45555109,118.1104728,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,12,197.2,17534.55,30262,1873.83,156.1525,0.0,0.0,0,58894183.16,92214,7684.5,49.3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3654,100.0,43.8412,61.7234,43.8412,61.7234,0.0,100.0,99.5798,100.0,58.0913,48.222,49.19215873,28.46472044,25,25
1252,108.0099319,100.9392737,119.5432729,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,3,13,201.95,18776.91,32512,1908.42,146.8015385,0.0,0.0,0,61139735.08,103654,7973.384615,50.4981,0.0,0.0,0.0,100.0,0.0,0.0,0.0,47.9491,100.0,40.2697,64.6036,40.2697,64.6036,0.0,100.0,100.0,100.0,62.2572,50.1014,71.02978198,49.27794611,100,75
1253,99.37529255,91.67236269,110.3221096,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,13,205.33,18540.61,32192,1905.71,146.5930769,0.0,0.0,0,62146992.61,102638,7895.230769,51.3484,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44.193,0.0,41.2359,64.6678,41.2359,64.6678,0.0,100.0,100.0,100.0,61.4649,50.9445,67.68103973,48.90842171,100,75
1254,101.1249968,93.27886833,111.8536686,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,4,15,216.58,23173.59,34755,2090.41,139.3606667,0.0,0.0,0,66464827.45,126739,8449.266667,54.1786,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44.8169,0.0,34.3864,66.8954,34.3864,66.8954,100.0,100.0,100.0,100.0,77.0005,54.5584,71.28414202,51.26875197,100,100
1255,110.0870635,102.8717579,121.3570984,0,0,0,1,0,0,0,1,0,1,6,0,0,0,3,0,0,2,16,224.73,23954.23,35997,2186.05,136.628125,0.0,0.0,0,72155254.54,136022,8501.375,56.2289,0.0,0.0,0.0,100.0,0.0,0.0,0.0,48.6879,0.0,33.7422,67.737,33.7422,67.737,0.0,99.7753,97.479,100.0,79.6182,59.3211,72.98037719,52.36503322,100,100
1256,112.2921844,103.9441747,123.5351659,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,0,2,15,220.17,23281.44,34712,2096.18,139.7453333,0.0,0.0,0,70394750.22,130748,8716.533333,55.0818,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49.5751,0.0,31.0822,66.7769,31.0822,66.7769,0.0,99.7753,99.5798,100.0,77.3622,57.8476,72.26364742,52.15326638,100,100
1257,103.3406073,95.36528264,113.7888081,0,0,0,1,0,1,0,1,0,0,2,0,0,0,3,1,0,2,15,216.58,23173.59,34755,2090.41,139.3606667,0.0,0.0,0,66464827.45,126739,8449.266667,54.1786,0.0,0.0,0.0,100.0,0.0,0.0,0.0,45.6051,0.0,34.3864,66.8954,34.3864,66.8954,100.0,100.0,99.1597,100.0,77.0005,54.5584,71.34615906,51.2887522,100,100
1258,105.445522,96.02533888,116.1073496,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,14,212.02,22500.8,33470,2000.54,142.8957143,0.0,0.0,0,64704323.13,121465,8676.071429,53.0314,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46.5495,100.0,31.5824,65.8066,31.5824,65.8066,0.0,100.0,100.0,100.0,74.7445,53.0849,73.57133213,50.99447197,100,100
1259,92.40004591,83.91523325,102.5542611,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,4,13,205.33,18540.61,32192,1905.71,146.5930769,0.0,0.0,0,62146992.61,102638,7895.230769,51.3484,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.0289,0.0,41.2359,64.6678,41.2359,64.6678,0.0,100.0,99.5798,100.0,61.4649,50.9445,67.35622971,48.56260329,100,75
1260,94.27929084,85.66613172,104.1989273,0,0,0,1,0,1,0,1,0,1,5,0,0,0,2,1,0,2,17,243.29,26266.57,38342,2161.8,127.1647059,0.0,0.0,0,74115211.62,145863,8580.176471,60.8981,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.6989,0.0,32.7679,70.6518,32.7679,70.6518,100.0,99.7753,97.8992,100.0,87.3721,60.9615,74.57346343,52.82286361,100,100
1261,85.4534257,76.19214848,94.81198844,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,13,204.35,17102.14,28873,1599.46,123.0353846,0.0,0.0,0,58502735.16,99542,7657.076923,51.1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8753,0.0,44.1802,71.9237,44.1802,71.9237,0.0,100.0,99.1597,100.0,56.6413,47.8943,48.02817033,27.27298056,25,25
1262,87.48202194,78.11502732,96.58735651,0,0,0,1,0,1,0,1,0,0,3,0,0,0,2,1,0,4,15,227.68,20431.42,32780,1673.56,111.5706667,0.0,0.0,0,65145861.79,119682,7978.8,56.9711,0.0,0.0,0.0,100.0,0.0,0.0,0.0,38.5985,0.0,40.2028,75.4549,40.2028,75.4549,100.0,100.0,98.7395,100.0,67.8053,53.4544,71.66005262,49.32277462,100,75
1263,96.65195725,87.93181356,106.272123,0,0,0,1,0,1,1,1,0,0,6,0,0,0,2,1,0,1,16,238.73,25593.78,37057,2071.93,129.495625,0.0,0.0,0,72354707.3,140589,8786.8125,59.7509,0.0,0.0,0.0,100.0,0.0,0.0,0.0,42.5433,100.0,30.2133,69.9339,30.2133,69.9339,100.0,100.0,97.479,100.0,85.1161,59.488,76.87469608,52.43035445,100,100
1264,98.64168348,88.1071399,108.7493414,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,0,1,16,238.73,25593.78,37057,2071.93,129.495625,0.0,0.0,0,72354707.3,140589,8786.8125,59.7509,0.0,0.0,0.0,100.0,0.0,0.0,0.0,43.5524,100.0,30.2133,69.9339,30.2133,69.9339,0.0,100.0,99.5798,100.0,85.1161,59.488,77.01761706,52.67831746,100,100
1265,90.03399536,80.12581887,98.81883761,0,0,0,1,0,1,1,1,0,0,2,0,0,0,3,1,0,4,15,260.57,22350.27,32610,1735.79,115.7193333,0.0,0.0,0,72816707.67,121892,8126.133333,65.2453,0.0,0.0,0.0,100.0,0.0,0.0,0.0,39.5074,100.0,38.3813,74.1771,38.3813,74.1771,100.0,100.0,99.1597,100.0,74.2397,59.8747,76.30421204,50.98564462,100,100
1266,91.89017944,80.18979126,101.476345,0,0,0,1,0,0,1,1,0,4,27,0,0,0,12,0,1,4,15,260.57,22350.27,32610,1735.79,115.7193333,0.47,337.33,823669,72816707.67,121892,8126.133333,65.2453,0.286,27.4203,0.1166,100.0,0.0,0.0,0.0,40.5899,100.0,38.3813,74.1771,38.3813,74.1771,0.0,99.1011,88.6555,100.0,74.2397,59.8747,76.20237587,50.35859837,100,100
1267,138.558728,135.9652204,155.7810457,0,0,0,1,0,1,1,1,0,4,15,0,0,0,10,1,0,1,9,182.3,14841.43,15692,1976.2,219.5777778,0.0,0.0,0,47285661.83,65076,7230.666667,45.5547,0.0,0.0,0.0,100.0,0.0,0.0,0.0,62.7097,100.0,49.4519,42.1881,49.4519,42.1881,100.0,99.1011,93.6975,100.0,49.0605,38.506,61.93633707,47.33777548,75,75
1268,137.494008,136.66064,158.1012473,0,0,0,1,0,1,1,1,0,1,9,0,0,0,4,1,0,3,9,182.3,14841.43,15692,1976.2,219.5777778,0.0,0.0,0,47285661.83,65076,7230.666667,45.5547,0.0,0.0,0.0,100.0,0.0,0.0,0.0,63.6548,100.0,49.4519,42.1881,49.4519,42.1881,100.0,99.7753,96.2185,100.0,49.0605,38.506,62.08126568,47.60875451,75,75
1269,131.5254538,128.0659161,148.2741701,0,0,0,0,0,1,1,1,0,2,6,0,0,0,0,2,0,1,12,237.56,19893.02,21389,2765.03,230.4191667,0.0,0.0,0,63827904.35,88058,7338.166667,59.4566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.652,100.0,48.1229,38.8489,48.1229,38.8489,100.0,99.5506,97.479,100.0,65.9999,52.3514,45.32213862,30.99087171,25,25
1270,130.4033211,128.8034878,150.7083325,0,0,0,1,0,1,1,1,0,0,2,0,0,0,1,1,0,3,12,237.56,19893.02,21389,2765.03,230.4191667,0.0,0.0,0,63827904.35,88058,7338.166667,59.4566,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.6435,100.0,48.1229,38.8489,48.1229,38.8489,100.0,100.0,99.1597,100.0,65.9999,52.3514,65.45490246,51.20766916,75,100
1271,136.7950415,137.7042656,160.6890779,0,0,0,1,0,0,1,1,0,2,9,0,0,0,4,0,0,3,10,182.81,15576.27,17767,2093.2,209.32,0.0,0.0,0,47546790.48,79701,7970.1,45.683,0.0,0.0,0.0,100.0,0.0,0.0,0.0,64.7089,100.0,40.3103,45.3476,40.3103,45.3476,0.0,99.5506,96.2185,100.0,51.5246,38.7245,63.53691103,48.03608537,75,75
1272,136.4674482,138.2794849,163.5318324,0,0,0,1,0,0,1,1,0,1,6,0,0,0,8,0,0,3,10,182.81,15576.27,17767,2093.2,209.32,0.0,0.0,0,47546790.48,79701,7970.1,45.683,0.0,0.0,0.0,100.0,0.0,0.0,0.0,65.8669,100.0,40.3103,45.3476,40.3103,45.3476,0.0,99.7753,97.479,100.0,51.5246,38.7245,63.67791462,48.24011417,75,75
1273,129.6661377,129.9094945,153.4190747,0,0,0,1,0,0,1,1,0,0,12,0,0,0,3,0,0,3,12,202.97,18094.18,21961,2371.9,197.6583333,0.0,0.0,0,55589496.32,98115,8176.25,50.7547,0.0,0.0,0.0,100.0,0.0,0.0,0.0,61.7476,100.0,37.7617,48.9394,37.7617,48.9394,0.0,100.0,94.958,100.0,59.9679,45.4561,66.56934027,49.4726914,75,75
1274,129.3204869,130.4887017,156.392015,0,0,0,1,0,0,1,1,0,1,19,0,0,0,7,0,0,3,13,238.06,20627.86,23464,2882.03,221.6946154,0.0,0.0,0,64089032.99,102683,7898.692308,59.5824,0.0,0.0,0.0,100.0,0.0,0.0,0.0,62.9586,100.0,41.1931,41.5361,41.1931,41.5361,0.0,99.7753,92.0168,100.0,68.464,52.5699,66.7521211,51.26110291,75,100
1275,124.5052954,120.1695835,140.8127517,0,0,0,1,0,1,1,1,0,2,6,0,0,0,2,1,0,2,13,193.95,19975.68,32902,2070.96,159.3046154,0.0,0.0,0,61252254.0,107069,8236.076923,48.4855,0.0,0.0,0.0,100.0,0.0,0.0,0.0,56.6127,100.0,37.022,60.7526,37.022,60.7526,100.0,99.5506,97.479,100.0,66.277,50.1956,71.3075219,50.46151952,100,100
1276,123.3192999,120.9547787,143.3719082,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,3,14,243.82,22546.08,33289,2646.46,189.0328571,0.0,0.0,0,70523378.51,112285,8020.357143,61.0314,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.6551,0.0,39.689,51.5961,39.689,51.5961,0.0,100.0,99.1597,100.0,74.8963,57.9553,68.15527863,52.64887722,100,100
1277,117.5006048,112.2768672,133.4044341,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,0,2,13,177.83,20113.46,32211,1951.25,150.0961538,0.0,0.0,0,59943710.86,112729,8671.461538,44.4302,0.0,0.0,0.0,100.0,0.0,0.0,0.0,53.5951,0.0,31.6394,63.5888,31.6394,63.5888,0.0,99.7753,99.5798,100.0,66.7391,49.1004,68.80367293,50.23083269,100,100
